date,symbol,close.x,symbol2,ratio.x,close.y,ccl
2020-09-15,YPFD.BA,654.400024,YPF,1,5.12,127.81250468750001
2020-09-16,YPFD.BA,613.849976,YPF,1,4.85,126.56700536082475
2020-09-17,YPFD.BA,580.25,YPF,1,4.55,127.52747252747253
2020-09-18,YPFD.BA,596.75,YPF,1,4.46,133.80044843049328
2020-09-21,YPFD.BA,572.650024,YPF,1,4.13,138.65618014527846
2020-09-22,YPFD.BA,559.450012,YPF,1,3.88,144.18814742268043
2020-09-23,YPFD.BA,549.099976,YPF,1,3.66,150.02731584699453
2020-09-24,YPFD.BA,551.049988,YPF,1,3.84,143.50260104166668
2020-09-25,YPFD.BA,541.099976,YPF,1,3.68,147.03803695652172
2020-09-28,YPFD.BA,545.599976,YPF,1,3.72,146.66666021505375
2020-09-29,YPFD.BA,539.700012,YPF,1,3.61,149.50138836565097
2020-09-30,YPFD.BA,516.700012,YPF,1,3.57,144.73389691876753
2020-10-01,YPFD.BA,549.599976,YPF,1,3.65,150.57533589041094
2020-10-02,YPFD.BA,560,YPF,1,3.63,154.26997245179064
2020-10-05,YPFD.BA,579,YPF,1,3.73,155.2278820375335
2020-10-06,YPFD.BA,561,YPF,1,3.57,157.14285714285714
2020-10-07,YPFD.BA,567.599976,YPF,1,3.66,155.0819606557377
2020-10-08,YPFD.BA,586.450012,YPF,1,3.81,153.92388766404198
2020-10-09,YPFD.BA,610.599976,YPF,1,3.87,157.77777157622737
2020-10-13,YPFD.BA,594.549988,YPF,1,3.75,158.54666346666667
2020-10-14,YPFD.BA,611.450012,YPF,1,3.75,163.05333653333335
2020-10-15,YPFD.BA,617.049988,YPF,1,3.57,172.84313389355742
2020-10-16,YPFD.BA,607,YPF,1,3.56,170.5056179775281
2020-10-19,YPFD.BA,589.950012,YPF,1,3.59,164.3314796657382
2020-10-20,YPFD.BA,597.450012,YPF,1,3.46,172.67341387283238
2020-10-21,YPFD.BA,586.549988,YPF,1,3.34,175.61376886227546
2020-10-22,YPFD.BA,622.650024,YPF,1,3.45,180.47826782608695
2020-10-23,YPFD.BA,641.900024,YPF,1,3.61,177.81164099722994
2020-10-26,YPFD.BA,594.950012,YPF,1,3.61,164.80609750692523
2020-10-27,YPFD.BA,562.049988,YPF,1,3.32,169.29216506024096
2020-10-28,YPFD.BA,511,YPF,1,3.1,164.83870967741936
2020-10-29,YPFD.BA,515.049988,YPF,1,3.26,157.99079386503067
2020-10-30,YPFD.BA,510.399994,YPF,1,3.22,158.5093149068323
2020-11-02,YPFD.BA,521.450012,YPF,1,3.32,157.06325662650605
2020-11-03,YPFD.BA,545.299988,YPF,1,3.52,154.9147693181818
2020-11-04,YPFD.BA,534.450012,YPF,1,3.5,152.70000342857142
2020-11-05,YPFD.BA,570.700012,YPF,1,3.74,152.59358609625667
2020-11-06,YPFD.BA,555.400024,YPF,1,3.73,148.9008107238606
2020-11-09,YPFD.BA,608.75,YPF,1,4.14,147.04106280193238
2020-11-10,YPFD.BA,703.400024,YPF,1,4.75,148.08421557894738
2020-11-11,YPFD.BA,670.150024,YPF,1,4.58,146.32096593886465
2020-11-12,YPFD.BA,648.849976,YPF,1,4.32,150.19675370370368
2020-11-13,YPFD.BA,673.849976,YPF,1,4.57,147.45076061269145
2020-11-16,YPFD.BA,701.049988,YPF,1,4.69,149.4776093816631
2020-11-17,YPFD.BA,718.099976,YPF,1,4.92,145.95527967479674
2020-11-18,YPFD.BA,725.700012,YPF,1,4.74,153.10126835443037
2020-11-19,YPFD.BA,708.950012,YPF,1,4.78,148.3159020920502
2020-11-20,YPFD.BA,727.450012,YPF,1,4.76,152.82563277310925
2020-11-24,YPFD.BA,803.549988,YPF,1,5.33,150.75984765478424
2020-11-25,YPFD.BA,771.5,YPF,1,5.19,148.65125240847783
2020-11-27,YPFD.BA,812.650024,YPF,1,5.4,150.49074518518518
2020-11-30,YPFD.BA,765.400024,YPF,1,5.03,152.1670027833002
2020-12-01,YPFD.BA,788.400024,YPF,1,5.27,149.60152258064517
2020-12-02,YPFD.BA,781,YPF,1,5.34,146.2546816479401
2020-12-03,YPFD.BA,760.049988,YPF,1,5.13,148.15789239766082
2020-12-04,YPFD.BA,781.450012,YPF,1,5.29,147.72211947069943
2020-12-09,YPFD.BA,733.099976,YPF,1,5.14,142.62645447470817
2020-12-10,YPFD.BA,776.950012,YPF,1,5.54,140.2436844765343
2020-12-11,YPFD.BA,774.849976,YPF,1,5.45,142.17430752293578
2020-12-14,YPFD.BA,779.599976,YPF,1,5.39,144.63821447124303
2020-12-15,YPFD.BA,771.650024,YPF,1,5.51,140.0453764065336
2020-12-16,YPFD.BA,778.799988,YPF,1,5.48,142.11678613138685
2020-12-17,YPFD.BA,771.599976,YPF,1,5.48,140.80291532846715
2020-12-18,YPFD.BA,762.549988,YPF,1,5.39,141.47495139146568
2020-12-21,YPFD.BA,720.549988,YPF,1,5.19,138.8342944123314
2020-12-22,YPFD.BA,706.349976,YPF,1,5.01,140.98801916167665
2020-12-23,YPFD.BA,738.849976,YPF,1,5.04,146.59721746031747
2020-12-28,YPFD.BA,705.349976,YPF,1,4.91,143.65579959266802
2020-12-29,YPFD.BA,706.5,YPF,1,4.93,143.30628803245438
2020-12-30,YPFD.BA,693.849976,YPF,1,4.9,141.60203591836733
2021-01-04,YPFD.BA,676.25,YPF,1,4.52,149.6128318584071
2021-01-05,YPFD.BA,690.299988,YPF,1,4.62,149.4155818181818
2021-01-06,YPFD.BA,694.299988,YPF,1,4.65,149.31182537634407
2021-01-07,YPFD.BA,723.200012,YPF,1,4.78,151.29707364016735
2021-01-08,YPFD.BA,689.700012,YPF,1,4.69,147.05757185501065
2021-01-11,YPFD.BA,667.549988,YPF,1,4.42,151.02940904977376
2021-01-12,YPFD.BA,640.349976,YPF,1,4.18,153.19377416267943
2021-01-13,YPFD.BA,628.900024,YPF,1,4.09,153.76528704156482
2021-01-14,YPFD.BA,639.799988,YPF,1,4.15,154.1686718072289
2021-01-15,YPFD.BA,615.400024,YPF,1,3.96,155.40404646464648
2021-01-19,YPFD.BA,608.700012,YPF,1,3.94,154.4923888324873
2021-01-20,YPFD.BA,569.099976,YPF,1,3.68,154.64673260869563
2021-01-21,YPFD.BA,520.049988,YPF,1,3.25,160.01538092307692
2021-01-22,YPFD.BA,560.400024,YPF,1,3.49,160.57307277936962
2021-01-25,YPFD.BA,532.650024,YPF,1,3.45,154.39131130434782
2021-01-26,YPFD.BA,587.450012,YPF,1,3.74,157.07219572192514
2021-01-27,YPFD.BA,626.599976,YPF,1,4.05,154.71604345679012
2021-01-28,YPFD.BA,612.5,YPF,1,3.98,153.89447236180905
2021-01-29,YPFD.BA,588.25,YPF,1,3.65,161.16438356164383
2021-02-01,YPFD.BA,626.150024,YPF,1,4.01,156.1471381546135
2021-02-02,YPFD.BA,618.75,YPF,1,3.91,158.24808184143222
2021-02-03,YPFD.BA,646.900024,YPF,1,4.3,150.44186604651165
2021-02-04,YPFD.BA,655.049988,YPF,1,4.3,152.3372065116279
2021-02-05,YPFD.BA,641.5,YPF,1,4.21,152.375296912114
2021-02-08,YPFD.BA,688.799988,YPF,1,4.51,152.72727006651886
2021-02-09,YPFD.BA,700.799988,YPF,1,4.68,149.74358717948718
2021-02-10,YPFD.BA,689,YPF,1,4.52,152.43362831858408
2021-02-11,YPFD.BA,676.849976,YPF,1,4.6,147.1412991304348
