date,symbol,volume.x,close.x,adjusted.x,symbol2,ratio.x,volume.y,close.y,adjusted.y,ccl
2020-06-10,HSBC.BA,50,1486,1486,HSBC,2,4923700,25.290001,25.290001,117.51680041451955
2020-06-11,HSBC.BA,438,1329,1329,HSBC,2,6515300,23.52,23.52,113.01020408163265
2020-06-12,HSBC.BA,1328,1300,1300,HSBC,2,5047600,23.98,23.98,108.42368640533778
2020-06-16,HSBC.BA,40,1345,1345,HSBC,2,4750900,24.139999,24.139999,111.43331033278005
2020-06-17,HSBC.BA,310,1298.5,1298.5,HSBC,2,4177900,23.91,23.91,108.61564199079884
2020-06-18,HSBC.BA,28,1280,1280,HSBC,2,3318700,23.700001,23.700001,108.01687307945683
2020-06-19,HSBC.BA,80,1317,1317,HSBC,2,3628300,24.059999,24.059999,109.47631377707039
2020-06-22,HSBC.BA,18,1270,1270,HSBC,2,3666300,23.68,23.68,107.26351351351352
2020-06-23,HSBC.BA,10,1305,1305,HSBC,2,3493000,24.139999,24.139999,108.11930853849663
2020-06-24,HSBC.BA,998,1293.5,1293.5,HSBC,2,3799700,23.52,23.52,109.99149659863946
2020-06-25,HSBC.BA,34,1290,1290,HSBC,2,3873400,24.059999,24.059999,107.23192465635597
2020-06-26,HSBC.BA,38,1250,1250,HSBC,2,3900300,23.360001,23.360001,107.0205433638466
2020-06-29,HSBC.BA,16,1247.5,1247.5,HSBC,2,2835600,23.59,23.59,105.76515472657906
2020-06-30,HSBC.BA,10,1210.5,1210.5,HSBC,2,4331900,23.33,23.33,103.77196742391772
2020-07-01,HSBC.BA,72,1228.5,1228.5,HSBC,2,3684700,23.200001,23.200001,105.90516784891518
2020-07-02,HSBC.BA,116,1354,1354,HSBC,2,4541000,24.26,24.26,111.62407254740313
2020-07-03,HSBC.BA,112,1395,1395,HSBC,2,NA,NA,NA,NA
2020-07-06,HSBC.BA,480,1375,1375,HSBC,2,4810200,25.639999,25.639999,107.25429435469167
2020-07-07,HSBC.BA,1408,1367,1367,HSBC,2,3773500,24.6,24.6,111.13821138211381
2020-07-08,HSBC.BA,150,1370,1370,HSBC,2,6168100,24.09,24.09,113.74014113740141
2020-07-13,HSBC.BA,250,1394.5,1394.5,HSBC,2,3254000,23.889999,23.889999,116.74341217008842
2020-07-14,HSBC.BA,160,1365,1365,HSBC,2,3731200,23.950001,23.950001,113.98746914457331
2020-07-15,HSBC.BA,26,1380,1380,HSBC,2,3346200,24.27,24.27,113.72064276885044
2020-07-16,HSBC.BA,152,1391,1391,HSBC,2,2670500,24.110001,24.110001,115.38780110378262
2020-07-17,HSBC.BA,350,1406,1406,HSBC,2,2854300,23.610001,23.610001,119.10207034722276
2020-07-20,HSBC.BA,352,1415,1415,HSBC,2,2315300,23.629999,23.629999,119.76301818717808
2020-07-21,HSBC.BA,66,1430,1430,HSBC,2,2654800,24.16,24.16,118.37748344370861
2020-07-22,HSBC.BA,192,1375.5,1375.5,HSBC,2,3284600,23.559999,23.559999,116.76570954014046
2020-07-23,HSBC.BA,154,1342,1342,HSBC,2,3619600,23.35,23.35,114.94646680942184
2020-07-24,HSBC.BA,32,1344.5,1344.5,HSBC,2,2420700,23.24,23.24,115.70567986230638
2020-07-27,HSBC.BA,134,1320,1320,HSBC,2,2992000,22.67,22.67,116.45346272606969
2020-07-28,HSBC.BA,3088,1362,1362,HSBC,2,3262900,22.75,22.75,119.73626373626374
2020-07-29,HSBC.BA,184,1390,1390,HSBC,2,3848900,23.57,23.57,117.94654221467968
